id,ano,desempenho,nota_final,promocao
736,2021,Alto,8.6,1
736,2022,Baixo,8.8,0
736,2023,Baixo,4.7,0
737,2019,Alto,6.9,0
737,2020,Baixo,7.2,0
737,2021,Médio,9.4,0
737,2022,Alto,8.3,0
737,2023,Médio,6.3,0
738,2019,Médio,4.8,0
738,2020,Alto,4.7,0
738,2021,Médio,4.3,0
738,2022,Médio,5.2,0
738,2023,Alto,5.3,0
739,2019,Alto,7.9,0
739,2020,Baixo,9.0,0
739,2021,Alto,9.3,1
739,2022,Alto,6.5,0
739,2023,Alto,6.1,0
740,2019,Alto,7.2,0
740,2020,Baixo,4.4,0
740,2021,Médio,6.9,0
740,2022,Médio,4.5,0
740,2023,Médio,7.3,0
741,2019,Alto,4.6,0
741,2020,Alto,8.0,0
741,2021,Médio,7.7,0
741,2022,Médio,6.6,0
741,2023,Alto,9.7,1
742,2019,Alto,5.7,0
742,2020,Baixo,9.4,0
742,2021,Alto,7.6,0
742,2022,Médio,8.3,0
742,2023,Baixo,9.3,0
743,2019,Médio,5.6,0
743,2020,Baixo,5.0,0
743,2021,Alto,5.9,0
743,2022,Alto,8.7,1
743,2023,Alto,4.6,0
744,2019,Alto,8.1,0
744,2020,Baixo,7.4,0
744,2021,Médio,6.0,0
744,2022,Médio,6.0,0
744,2023,Médio,8.1,0
745,2019,Baixo,6.0,0
745,2020,Médio,5.3,0
745,2021,Médio,9.7,0
745,2022,Alto,7.8,0
745,2023,Médio,7.4,0
746,2019,Médio,6.7,0
746,2020,Baixo,9.0,0
746,2021,Médio,7.2,0
746,2022,Alto,8.9,1
746,2023,Médio,6.7,0
747,2019,Médio,7.6,0
747,2020,Médio,4.3,0
747,2021,Médio,5.5,0
747,2022,Médio,4.5,0
747,2023,Alto,8.2,0
748,2019,Médio,5.9,0
748,2020,Médio,5.3,0
748,2021,Médio,5.0,0
748,2022,Médio,7.3,0
748,2023,Alto,8.4,0
749,2019,Médio,9.6,0
749,2020,Alto,7.2,0
749,2021,Alto,7.7,0
749,2022,Alto,7.3,0
749,2023,Médio,8.0,0
750,2019,Médio,7.7,0
750,2020,Baixo,7.9,0
750,2021,Médio,4.9,0
750,2022,Médio,7.4,0
750,2023,Médio,7.8,0
751,2019,Alto,4.7,0
751,2020,Alto,9.2,1
751,2021,Médio,8.9,0
751,2022,Baixo,5.8,0
751,2023,Alto,9.2,1
752,2019,Alto,4.2,0
752,2020,Alto,4.1,0
752,2021,Médio,9.7,0
752,2022,Médio,8.6,0
752,2023,Alto,5.2,0
753,2019,Médio,8.8,0
753,2020,Médio,4.2,0
753,2021,Médio,5.7,0
753,2022,Alto,9.6,1
753,2023,Médio,7.5,0
754,2019,Alto,8.7,1
754,2020,Alto,9.2,1
754,2021,Médio,9.9,0
754,2022,Médio,6.2,0
754,2023,Baixo,9.6,0
755,2019,Baixo,4.4,0
755,2020,Alto,7.0,0
755,2021,Baixo,7.7,0
755,2022,Médio,7.9,0
755,2023,Alto,8.0,0
756,2019,Baixo,4.7,0
756,2020,Alto,9.2,1
756,2021,Alto,5.4,0
756,2022,Médio,9.5,0
756,2023,Baixo,8.3,0
757,2019,Alto,7.0,0
757,2020,Médio,5.9,0
757,2021,Baixo,4.5,0
757,2022,Alto,8.6,1
757,2023,Alto,4.3,0
758,2019,Baixo,5.8,0
758,2020,Médio,9.8,0
758,2021,Médio,5.5,0
758,2022,Alto,9.7,1
758,2023,Baixo,6.5,0
759,2019,Médio,4.1,0
759,2020,Baixo,8.9,0
759,2021,Alto,4.2,0
759,2022,Médio,4.5,0
759,2023,Alto,7.1,0
760,2019,Médio,5.5,0
760,2020,Baixo,8.9,0
760,2021,Médio,8.5,0
760,2022,Médio,4.3,0
760,2023,Alto,5.3,0
761,2019,Médio,7.7,0
761,2020,Médio,4.8,0
761,2021,Médio,4.5,0
761,2022,Médio,7.4,0
761,2023,Médio,4.2,0
762,2019,Médio,8.1,0
762,2020,Alto,8.5,1
762,2021,Baixo,8.1,0
762,2022,Alto,6.9,0
762,2023,Médio,4.9,0
763,2019,Alto,4.4,0
763,2020,Médio,5.6,0
763,2021,Médio,6.3,0
763,2022,Alto,4.8,0
763,2023,Médio,8.3,0
764,2019,Médio,4.2,0
764,2020,Médio,6.3,0
764,2021,Médio,5.6,0
764,2022,Médio,9.7,0
764,2023,Médio,4.9,0
765,2019,Alto,9.5,1
765,2020,Alto,9.2,1
765,2021,Alto,8.1,0
765,2022,Médio,6.6,0
765,2023,Alto,8.7,1
766,2019,Baixo,7.1,0
766,2020,Médio,4.7,0
766,2021,Médio,6.0,0
766,2022,Alto,9.4,1
766,2023,Médio,4.4,0
767,2019,Alto,9.5,1
767,2020,Alto,8.7,1
767,2021,Médio,4.0,0
767,2022,Médio,7.4,0
767,2023,Alto,5.6,0
768,2019,Alto,6.2,0
768,2020,Alto,4.9,0
768,2021,Médio,8.7,0
768,2022,Alto,4.5,0
768,2023,Alto,6.6,0
769,2019,Médio,5.8,0
769,2020,Alto,9.2,1
769,2021,Baixo,8.6,0
769,2022,Baixo,6.1,0
769,2023,Médio,5.5,0
770,2019,Alto,4.2,0
770,2020,Baixo,6.5,0
770,2021,Médio,4.1,0
770,2022,Alto,7.6,0
770,2023,Médio,6.5,0
771,2019,Alto,9.0,1
771,2020,Alto,5.4,0
771,2021,Alto,4.3,0
771,2022,Baixo,5.1,0
771,2023,Médio,9.4,0
772,2019,Médio,9.0,0
772,2020,Alto,8.8,1
772,2021,Médio,5.1,0
772,2022,Alto,7.9,0
772,2023,Alto,4.6,0
773,2019,Baixo,6.0,0
773,2020,Alto,7.0,0
773,2021,Alto,5.8,0
773,2022,Médio,6.0,0
773,2023,Médio,5.6,0
774,2019,Alto,5.4,0
774,2020,Médio,7.9,0
774,2021,Alto,4.4,0
774,2022,Baixo,5.0,0
774,2023,Médio,6.2,0
775,2019,Médio,9.6,0
775,2020,Médio,4.8,0
775,2021,Alto,6.3,0
775,2022,Médio,5.2,0
775,2023,Alto,9.7,1
776,2019,Baixo,8.3,0
776,2020,Baixo,4.3,0
776,2021,Médio,7.6,0
776,2022,Médio,4.1,0
776,2023,Médio,8.0,0
777,2019,Alto,5.8,0
777,2020,Médio,9.7,0
777,2021,Alto,6.3,0
777,2022,Baixo,5.6,0
777,2023,Alto,7.7,0
778,2019,Médio,7.6,0
778,2020,Médio,5.3,0
778,2021,Baixo,4.4,0
778,2022,Médio,8.5,0
778,2023,Alto,4.5,0
779,2019,Baixo,9.0,0
779,2020,Médio,6.0,0
779,2021,Médio,7.8,0
779,2022,Médio,4.0,0
779,2023,Alto,9.3,1
780,2019,Médio,8.1,0
780,2020,Alto,9.4,1
780,2021,Baixo,5.4,0
780,2022,Baixo,7.6,0
780,2023,Baixo,5.1,0
781,2019,Alto,8.8,1
781,2020,Alto,6.3,0
781,2021,Alto,9.2,1
781,2022,Médio,9.4,0
781,2023,Alto,8.9,1
782,2019,Alto,4.3,0
782,2020,Baixo,7.2,0
782,2021,Baixo,9.5,0
782,2022,Alto,7.4,0
782,2023,Médio,7.7,0
783,2019,Baixo,6.7,0
783,2020,Alto,7.4,0
783,2021,Alto,4.6,0
783,2022,Médio,4.7,0
783,2023,Médio,9.7,0
784,2019,Alto,4.2,0
784,2020,Alto,8.3,0
784,2021,Alto,9.7,1
784,2022,Baixo,4.7,0
784,2023,Médio,7.2,0
785,2019,Baixo,4.3,0
785,2020,Baixo,8.7,0
785,2021,Alto,9.3,1
785,2022,Médio,7.4,0
785,2023,Alto,8.2,0
786,2019,Médio,8.0,0
786,2020,Baixo,4.1,0
786,2021,Alto,6.2,0
786,2022,Alto,9.5,1
786,2023,Médio,9.9,0
787,2019,Médio,8.4,0
787,2020,Alto,4.7,0
787,2021,Alto,7.2,0
787,2022,Alto,5.6,0
787,2023,Alto,9.9,1
788,2019,Alto,6.8,0
788,2020,Alto,5.5,0
788,2021,Alto,8.1,0
788,2022,Médio,4.5,0
788,2023,Alto,7.1,0
789,2019,Médio,5.9,0
789,2020,Alto,5.9,0
789,2021,Baixo,5.7,0
789,2022,Médio,7.0,0
789,2023,Médio,8.4,0
790,2019,Baixo,4.4,0
790,2020,Alto,7.7,0
790,2021,Alto,5.9,0
790,2022,Alto,8.8,1
790,2023,Médio,8.4,0
791,2019,Médio,5.1,0
791,2020,Alto,7.7,0
791,2021,Médio,7.2,0
791,2022,Alto,8.1,0
791,2023,Baixo,4.9,0
792,2019,Alto,7.9,0
792,2020,Alto,8.7,1
792,2021,Baixo,9.5,0
792,2022,Médio,4.9,0
792,2023,Alto,8.0,0
793,2019,Alto,4.6,0
793,2020,Médio,4.1,0
793,2021,Médio,4.7,0
793,2022,Baixo,8.5,0
793,2023,Médio,7.3,0
794,2019,Médio,7.8,0
794,2020,Médio,4.8,0
794,2021,Médio,8.1,0
794,2022,Baixo,4.0,0
794,2023,Médio,9.0,0
795,2019,Alto,8.7,1
795,2020,Médio,4.1,0
795,2021,Médio,7.3,0
795,2022,Alto,6.7,0
795,2023,Médio,7.4,0
796,2019,Baixo,8.2,0
796,2020,Alto,7.6,0
796,2021,Baixo,9.9,0
796,2022,Alto,6.3,0
796,2023,Alto,7.3,0
797,2019,Alto,9.4,1
797,2020,Alto,4.6,0
797,2021,Médio,9.0,0
797,2022,Alto,8.8,1
797,2023,Alto,5.3,0
798,2019,Médio,7.7,0
798,2020,Médio,5.4,0
798,2021,Médio,9.7,0
798,2022,Alto,8.1,0
798,2023,Médio,10.0,0
799,2019,Baixo,4.0,0
799,2020,Médio,6.0,0
799,2021,Alto,7.2,0
799,2022,Alto,5.3,0
799,2023,Alto,6.2,0
800,2019,Médio,5.9,0
800,2020,Alto,5.1,0
800,2021,Médio,8.5,0
800,2022,Alto,9.5,1
800,2023,Alto,7.4,0
801,2019,Alto,8.6,1
801,2020,Médio,4.4,0
801,2021,Alto,6.6,0
801,2022,Baixo,6.7,0
801,2023,Alto,5.3,0
802,2019,Alto,5.4,0
802,2020,Alto,4.2,0
802,2021,Médio,4.2,0
802,2022,Baixo,6.2,0
802,2023,Baixo,4.4,0
803,2019,Médio,9.2,0
803,2020,Alto,6.5,0
803,2021,Alto,9.8,1
803,2022,Alto,6.0,0
803,2023,Médio,4.7,0
804,2019,Médio,8.0,0
804,2020,Médio,5.7,0
804,2021,Alto,9.6,1
804,2022,Baixo,9.2,0
804,2023,Baixo,8.2,0
805,2019,Alto,6.3,0
805,2020,Médio,5.0,0
805,2021,Alto,5.6,0
805,2022,Alto,6.2,0
805,2023,Alto,8.5,1
806,2019,Alto,6.0,0
806,2020,Médio,5.5,0
806,2021,Alto,6.6,0
806,2022,Médio,4.4,0
806,2023,Médio,8.3,0
807,2019,Alto,6.5,0
807,2020,Alto,6.2,0
807,2021,Alto,9.6,1
807,2022,Alto,10.0,1
807,2023,Médio,7.3,0
808,2019,Alto,5.2,0
808,2020,Alto,5.2,0
808,2021,Baixo,4.8,0
808,2022,Baixo,4.3,0
808,2023,Médio,6.1,0
809,2019,Médio,4.7,0
809,2020,Alto,9.0,1
809,2021,Alto,7.5,0
809,2022,Médio,9.4,0
809,2023,Baixo,8.7,0
810,2019,Baixo,5.7,0
810,2020,Alto,5.4,0
810,2021,Alto,7.4,0
810,2022,Alto,7.5,0
810,2023,Baixo,5.4,0
811,2019,Médio,4.1,0
811,2020,Médio,7.5,0
811,2021,Médio,7.3,0
811,2022,Alto,9.8,1
811,2023,Baixo,6.6,0
812,2019,Médio,6.4,0
812,2020,Alto,4.6,0
812,2021,Alto,9.5,1
812,2022,Médio,7.6,0
812,2023,Médio,4.1,0
813,2019,Médio,8.0,0
813,2020,Alto,6.7,0
813,2021,Médio,7.3,0
813,2022,Alto,8.0,0
813,2023,Alto,7.2,0
814,2019,Médio,4.0,0
814,2020,Médio,6.1,0
814,2021,Baixo,7.9,0
814,2022,Médio,9.3,0
814,2023,Médio,7.7,0
815,2019,Alto,5.7,0
815,2020,Alto,7.8,0
815,2021,Alto,5.4,0
815,2022,Baixo,7.1,0
815,2023,Médio,4.6,0
816,2019,Alto,4.8,0
816,2020,Alto,7.3,0
816,2021,Alto,4.1,0
816,2022,Médio,4.5,0
816,2023,Baixo,5.2,0
817,2019,Alto,7.8,0
817,2020,Médio,4.7,0
817,2021,Médio,5.1,0
817,2022,Médio,9.9,0
817,2023,Baixo,6.7,0
818,2019,Baixo,6.4,0
818,2020,Médio,5.6,0
818,2021,Médio,7.5,0
818,2022,Alto,8.6,1
818,2023,Alto,8.6,1
819,2019,Alto,7.9,0
819,2020,Médio,7.5,0
819,2021,Alto,9.7,1
819,2022,Alto,9.3,1
819,2023,Baixo,9.4,0
820,2019,Médio,4.3,0
820,2020,Baixo,9.8,0
820,2021,Médio,8.7,0
820,2022,Médio,9.3,0
820,2023,Alto,9.5,1
821,2019,Baixo,5.8,0
821,2020,Médio,7.1,0
821,2021,Médio,7.0,0
821,2022,Baixo,9.4,0
821,2023,Médio,7.8,0
822,2019,Alto,9.0,1
822,2020,Médio,5.4,0
822,2021,Baixo,6.5,0
822,2022,Baixo,9.7,0
822,2023,Alto,6.3,0
823,2019,Médio,9.3,0
823,2020,Alto,6.3,0
823,2021,Alto,6.5,0
823,2022,Baixo,5.9,0
823,2023,Médio,6.4,0
824,2019,Médio,7.6,0
824,2020,Médio,9.4,0
824,2021,Alto,9.9,1
824,2022,Médio,4.7,0
824,2023,Médio,8.3,0
825,2019,Alto,8.7,1
825,2020,Alto,5.6,0
825,2021,Médio,5.0,0
825,2022,Médio,9.4,0
825,2023,Baixo,9.8,0
826,2019,Alto,7.0,0
826,2020,Baixo,7.3,0
826,2021,Médio,6.2,0
826,2022,Alto,5.4,0
826,2023,Alto,8.2,0
827,2019,Médio,6.9,0
827,2020,Alto,4.1,0
827,2021,Alto,6.8,0
827,2022,Alto,7.9,0
827,2023,Alto,9.6,1
828,2019,Alto,5.1,0
828,2020,Alto,9.7,1
828,2021,Alto,9.9,1
828,2022,Baixo,5.2,0
828,2023,Alto,5.0,0
829,2019,Alto,5.4,0
829,2020,Alto,8.7,1
829,2021,Médio,4.7,0
829,2022,Médio,5.2,0
829,2023,Baixo,7.8,0
830,2019,Alto,8.3,0
830,2020,Baixo,6.3,0
830,2021,Alto,6.4,0
830,2022,Alto,8.8,1
830,2023,Médio,6.2,0
831,2019,Alto,9.2,1
831,2020,Alto,9.1,1
831,2021,Baixo,4.4,0
831,2022,Médio,5.3,0
831,2023,Médio,5.3,0
832,2019,Médio,7.0,0
832,2020,Alto,4.0,0
832,2021,Baixo,9.7,0
832,2022,Alto,5.0,0
832,2023,Médio,6.5,0
833,2019,Médio,5.4,0
833,2020,Baixo,5.2,0
833,2021,Médio,9.8,0
833,2022,Alto,8.6,1
833,2023,Médio,9.6,0
834,2019,Alto,6.9,0
834,2020,Alto,4.9,0
834,2021,Médio,8.4,0
834,2022,Alto,7.5,0
834,2023,Alto,9.8,1
835,2019,Médio,9.9,0
835,2020,Médio,8.6,0
835,2021,Médio,8.3,0
835,2022,Médio,5.4,0
835,2023,Alto,8.7,1
836,2019,Alto,4.4,0
836,2020,Alto,7.3,0
836,2021,Médio,4.1,0
836,2022,Baixo,4.2,0
836,2023,Alto,7.7,0
837,2019,Alto,5.5,0
837,2020,Médio,4.5,0
837,2021,Baixo,8.6,0
837,2022,Médio,4.3,0
837,2023,Alto,7.2,0
838,2019,Alto,9.6,1
838,2020,Médio,7.8,0
838,2021,Baixo,4.2,0
838,2022,Alto,6.7,0
838,2023,Alto,9.2,1
839,2019,Baixo,5.9,0
839,2020,Médio,7.8,0
839,2021,Alto,6.8,0
839,2022,Médio,7.9,0
839,2023,Médio,4.7,0
840,2019,Baixo,8.4,0
840,2020,Baixo,4.1,0
840,2021,Alto,4.6,0
840,2022,Alto,5.6,0
840,2023,Médio,8.7,0
841,2019,Médio,8.2,0
841,2020,Alto,8.1,0
841,2021,Alto,9.5,1
841,2022,Alto,8.3,0
841,2023,Baixo,4.6,0
842,2019,Médio,7.0,0
842,2020,Alto,5.2,0
842,2021,Médio,9.1,0
842,2022,Baixo,8.9,0
842,2023,Médio,9.4,0
843,2019,Médio,9.7,0
843,2020,Médio,9.5,0
843,2021,Alto,5.2,0
843,2022,Alto,8.6,1
843,2023,Alto,5.6,0
844,2019,Médio,9.8,0
844,2020,Alto,9.1,1
844,2021,Alto,9.0,1
844,2022,Médio,6.8,0
844,2023,Médio,5.3,0
845,2019,Médio,7.0,0
845,2020,Médio,9.0,0
845,2021,Alto,4.7,0
845,2022,Alto,8.7,1
845,2023,Alto,8.3,0
846,2019,Baixo,4.4,0
846,2020,Médio,7.0,0
846,2021,Baixo,9.2,0
846,2022,Alto,7.9,0
846,2023,Alto,8.2,0
847,2019,Médio,9.3,0
847,2020,Médio,4.7,0
847,2021,Médio,5.2,0
847,2022,Médio,5.2,0
847,2023,Alto,5.6,0
848,2019,Alto,8.0,0
848,2020,Alto,5.1,0
848,2021,Médio,7.5,0
848,2022,Médio,5.9,0
848,2023,Alto,8.3,0
849,2019,Alto,8.5,1
849,2020,Alto,7.6,0
849,2021,Alto,8.7,1
849,2022,Médio,5.4,0
849,2023,Baixo,4.3,0
850,2019,Baixo,5.9,0
850,2020,Médio,9.2,0
850,2021,Baixo,7.1,0
850,2022,Médio,5.9,0
850,2023,Alto,7.4,0
851,2019,Alto,9.9,1
851,2020,Médio,7.3,0
851,2021,Alto,7.4,0
851,2022,Médio,6.7,0
851,2023,Médio,8.0,0
852,2019,Médio,6.3,0
852,2020,Alto,8.0,0
852,2021,Alto,5.0,0
852,2022,Médio,6.6,0
852,2023,Alto,4.9,0
853,2019,Médio,6.8,0
853,2020,Médio,4.1,0
853,2021,Alto,8.2,0
853,2022,Médio,8.5,0
853,2023,Alto,6.1,0
854,2019,Alto,5.9,0
854,2020,Médio,9.6,0
854,2021,Médio,9.3,0
854,2022,Alto,7.4,0
854,2023,Alto,8.1,0
855,2019,Alto,8.8,1
855,2020,Alto,4.8,0
855,2021,Alto,8.9,1
855,2022,Médio,5.0,0
855,2023,Baixo,4.9,0
856,2019,Alto,7.8,0
856,2020,Alto,9.1,1
856,2021,Alto,9.3,1
856,2022,Médio,8.9,0
856,2023,Alto,4.1,0
857,2019,Alto,8.8,1
857,2020,Alto,6.8,0
857,2021,Baixo,8.7,0
857,2022,Médio,8.1,0
857,2023,Alto,6.9,0
858,2019,Alto,4.2,0
858,2020,Alto,9.6,1
858,2021,Médio,8.4,0
858,2022,Baixo,7.3,0
858,2023,Baixo,5.6,0
859,2019,Médio,9.2,0
859,2020,Médio,6.7,0
859,2021,Alto,4.4,0
859,2022,Médio,5.0,0
859,2023,Alto,7.6,0
860,2019,Alto,9.7,1
860,2020,Médio,9.9,0
860,2021,Alto,6.1,0
860,2022,Alto,9.4,1
860,2023,Baixo,4.1,0
861,2019,Alto,4.4,0
861,2020,Médio,9.6,0
861,2021,Alto,8.6,1
861,2022,Alto,5.4,0
861,2023,Médio,8.3,0
862,2019,Alto,8.6,1
862,2020,Médio,6.8,0
862,2021,Médio,4.3,0
862,2022,Alto,9.1,1
862,2023,Alto,9.6,1
863,2019,Alto,8.5,1
863,2020,Médio,6.1,0
863,2021,Baixo,8.1,0
863,2022,Médio,8.5,0
863,2023,Alto,7.7,0
864,2019,Alto,4.6,0
864,2020,Alto,8.3,0
864,2021,Médio,9.6,0
864,2022,Alto,7.5,0
864,2023,Médio,9.3,0
865,2019,Alto,9.6,1
865,2020,Baixo,7.4,0
865,2021,Médio,4.8,0
865,2022,Baixo,8.1,0
865,2023,Alto,7.7,0
866,2019,Médio,4.0,0
866,2020,Alto,5.4,0
866,2021,Médio,4.9,0
866,2022,Médio,9.5,0
866,2023,Médio,6.5,0
867,2019,Alto,4.1,0
867,2020,Alto,8.7,1
867,2021,Baixo,6.9,0
867,2022,Alto,8.6,1
867,2023,Alto,4.6,0
868,2019,Alto,4.3,0
868,2020,Alto,7.6,0
868,2021,Alto,6.5,0
868,2022,Alto,4.3,0
868,2023,Médio,4.7,0
869,2019,Médio,4.2,0
869,2020,Médio,9.0,0
869,2021,Médio,7.7,0
869,2022,Baixo,4.3,0
869,2023,Alto,6.1,0
870,2019,Baixo,7.0,0
870,2020,Alto,7.8,0
870,2021,Baixo,7.2,0
870,2022,Alto,9.1,1
870,2023,Alto,4.7,0
871,2019,Médio,8.9,0
871,2020,Baixo,6.0,0
871,2021,Alto,4.3,0
871,2022,Alto,4.2,0
871,2023,Baixo,7.0,0
872,2019,Baixo,8.3,0
872,2020,Médio,4.2,0
872,2021,Médio,4.1,0
872,2022,Baixo,4.6,0
872,2023,Alto,7.7,0
873,2019,Alto,8.3,0
873,2020,Baixo,7.4,0
873,2021,Alto,4.9,0
873,2022,Alto,4.9,0
873,2023,Médio,5.8,0
874,2019,Médio,7.9,0
874,2020,Médio,8.8,0
874,2021,Baixo,7.2,0
874,2022,Alto,5.8,0
874,2023,Médio,4.2,0
875,2019,Alto,7.4,0
875,2020,Médio,9.8,0
875,2021,Alto,9.7,1
875,2022,Médio,9.4,0
875,2023,Alto,8.8,1
876,2019,Médio,5.3,0
876,2020,Médio,9.4,0
876,2021,Médio,5.6,0
876,2022,Alto,4.2,0
876,2023,Alto,4.7,0
877,2019,Médio,5.3,0
877,2020,Médio,6.8,0
877,2021,Médio,4.8,0
877,2022,Médio,7.8,0
877,2023,Baixo,5.2,0
878,2019,Médio,5.5,0
878,2020,Médio,4.4,0
878,2021,Alto,9.8,1
878,2022,Médio,8.9,0
878,2023,Alto,7.8,0
879,2019,Médio,6.9,0
879,2020,Alto,7.2,0
879,2021,Alto,8.0,0
879,2022,Médio,8.1,0
879,2023,Alto,5.9,0
880,2019,Médio,5.5,0
880,2020,Alto,9.2,1
880,2021,Médio,5.6,0
880,2022,Alto,4.8,0
880,2023,Médio,5.9,0
881,2019,Médio,9.6,0
881,2020,Alto,9.2,1
881,2021,Alto,5.5,0
881,2022,Médio,9.1,0
881,2023,Médio,6.6,0
882,2019,Baixo,6.2,0
882,2020,Médio,6.5,0
882,2021,Alto,4.6,0
882,2022,Médio,7.7,0
882,2023,Médio,4.5,0
883,2019,Alto,4.9,0
883,2020,Alto,7.9,0
883,2021,Alto,8.6,1
883,2022,Alto,8.5,1
883,2023,Médio,8.1,0
884,2019,Alto,4.8,0
884,2020,Alto,7.5,0
884,2021,Baixo,9.4,0
884,2022,Alto,4.4,0
884,2023,Médio,9.4,0
885,2019,Médio,4.3,0
885,2020,Alto,5.4,0
885,2021,Alto,8.7,1
885,2022,Alto,6.8,0
885,2023,Médio,9.1,0
886,2019,Médio,9.3,0
886,2020,Baixo,9.6,0
886,2021,Baixo,9.7,0
886,2022,Médio,4.2,0
886,2023,Alto,6.9,0
887,2019,Baixo,6.9,0
887,2020,Alto,7.0,0
887,2021,Alto,5.9,0
887,2022,Alto,4.8,0
887,2023,Médio,6.0,0
888,2019,Médio,8.1,0
888,2020,Alto,8.4,0
888,2021,Baixo,5.3,0
888,2022,Médio,7.1,0
888,2023,Alto,7.4,0
889,2019,Alto,7.8,0
889,2020,Alto,9.4,1
889,2021,Baixo,7.0,0
889,2022,Médio,8.8,0
889,2023,Alto,8.1,0
890,2019,Médio,7.5,0
890,2020,Alto,5.2,0
890,2021,Alto,7.2,0
890,2022,Médio,6.1,0
890,2023,Alto,4.5,0
891,2019,Alto,5.3,0
891,2020,Alto,8.2,0
891,2021,Alto,9.5,1
891,2022,Médio,4.1,0
891,2023,Baixo,6.2,0
892,2019,Médio,4.5,0
892,2020,Médio,4.3,0
892,2021,Alto,6.1,0
892,2022,Médio,9.3,0
892,2023,Baixo,4.7,0
893,2019,Médio,6.9,0
893,2020,Alto,8.0,0
893,2021,Alto,4.9,0
893,2022,Baixo,8.3,0
893,2023,Baixo,7.2,0
894,2019,Alto,4.2,0
894,2020,Médio,9.4,0
894,2021,Alto,8.8,1
894,2022,Alto,8.0,0
894,2023,Alto,4.7,0
895,2019,Alto,5.1,0
895,2020,Alto,7.4,0
895,2021,Alto,4.1,0
895,2022,Alto,8.0,0
895,2023,Alto,6.9,0
896,2019,Médio,6.9,0
896,2020,Alto,8.6,1
896,2021,Alto,6.6,0
896,2022,Alto,4.7,0
896,2023,Médio,6.0,0
897,2019,Baixo,8.4,0
897,2020,Baixo,4.4,0
897,2021,Médio,7.9,0
897,2022,Alto,9.9,1
897,2023,Médio,6.1,0
898,2019,Médio,7.9,0
898,2020,Médio,9.2,0
898,2021,Alto,9.8,1
898,2022,Alto,4.1,0
898,2023,Alto,5.4,0
899,2019,Alto,6.3,0
899,2020,Alto,4.9,0
899,2021,Alto,7.2,0
899,2022,Alto,6.6,0
899,2023,Médio,5.3,0
900,2019,Alto,6.7,0
900,2020,Alto,6.9,0
900,2021,Alto,5.4,0
900,2022,Médio,4.9,0
900,2023,Médio,4.2,0
901,2019,Alto,8.4,0
901,2020,Médio,8.2,0
901,2021,Médio,5.6,0
901,2022,Alto,4.4,0
901,2023,Médio,9.1,0
902,2019,Médio,9.4,0
902,2020,Médio,6.4,0
902,2021,Médio,7.7,0
902,2022,Alto,5.6,0
902,2023,Alto,5.4,0
903,2019,Médio,9.4,0
903,2020,Alto,4.5,0
903,2021,Médio,5.3,0
903,2022,Baixo,9.0,0
903,2023,Alto,4.3,0
904,2019,Baixo,4.4,0
904,2020,Alto,5.5,0
904,2021,Alto,6.6,0
904,2022,Médio,8.6,0
904,2023,Alto,6.3,0
905,2019,Médio,7.7,0
905,2020,Médio,5.1,0
905,2021,Alto,5.7,0
905,2022,Alto,6.6,0
905,2023,Alto,5.4,0
906,2019,Baixo,8.1,0
906,2020,Alto,9.8,1
906,2021,Alto,5.9,0
906,2022,Alto,5.7,0
906,2023,Alto,7.2,0
907,2019,Alto,4.1,0
907,2020,Médio,8.1,0
907,2021,Alto,10.0,1
907,2022,Alto,5.7,0
907,2023,Alto,6.4,0
908,2019,Alto,6.9,0
908,2020,Médio,5.9,0
908,2021,Alto,8.5,1
908,2022,Alto,6.5,0
908,2023,Alto,7.7,0
909,2019,Médio,8.9,0
909,2020,Médio,6.7,0
909,2021,Baixo,7.3,0
909,2022,Médio,4.5,0
909,2023,Médio,7.8,0
910,2019,Médio,7.9,0
910,2020,Médio,7.1,0
910,2021,Médio,6.7,0
910,2022,Alto,7.2,0
910,2023,Médio,9.6,0
911,2019,Alto,6.5,0
911,2020,Médio,9.6,0
911,2021,Alto,6.6,0
911,2022,Alto,8.4,0
911,2023,Alto,7.8,0
912,2019,Baixo,8.3,0
912,2020,Baixo,8.5,0
912,2021,Médio,6.3,0
912,2022,Alto,6.8,0
912,2023,Médio,5.7,0
913,2019,Alto,10.0,1
913,2020,Alto,8.9,1
913,2021,Baixo,7.8,0
913,2022,Alto,6.9,0
913,2023,Alto,4.9,0
914,2019,Alto,6.5,0
914,2020,Alto,5.7,0
914,2021,Baixo,9.4,0
914,2022,Médio,4.6,0
914,2023,Alto,8.6,1
915,2019,Médio,5.8,0
915,2020,Médio,4.9,0
915,2021,Médio,7.9,0
915,2022,Médio,8.3,0
915,2023,Baixo,8.8,0
916,2019,Médio,6.2,0
916,2020,Médio,8.7,0
916,2021,Alto,4.5,0
916,2022,Alto,5.6,0
916,2023,Médio,8.9,0
917,2019,Médio,6.2,0
917,2020,Médio,8.3,0
917,2021,Alto,5.4,0
917,2022,Alto,8.9,1
917,2023,Baixo,8.5,0
918,2019,Baixo,8.0,0
918,2020,Médio,4.6,0
918,2021,Baixo,7.4,0
918,2022,Médio,5.3,0
918,2023,Alto,9.0,1
919,2019,Médio,9.3,0
919,2020,Alto,6.8,0
919,2021,Baixo,5.6,0
919,2022,Médio,9.2,0
919,2023,Médio,7.8,0
920,2019,Médio,4.4,0
920,2020,Alto,7.2,0
920,2021,Alto,8.8,1
920,2022,Alto,5.1,0
